topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
R,155718,856449,11,1,29,10.9341,0.0001,0.1513629,5.008415715,0.0001,0.0015,7,3,42,0.1151,74818,0.4805,181,0.4959,8.8392,251.6146
R,155718,2880783,37,15,72,36.9545,0.0002,0.259065983,3.457440481,0.0002,-0.0012,27,3,22,0.0603,85344,0.5481,165,0.4521,37.5255,495.3371
R,155718,2802924,36,13,63,36.0742,0.0002,0.256633255,3.479913631,0.0002,-0.0001,26,3,22,0.0603,84984,0.5458,166,0.4548,35.8833,489.0529
R,155718,2257911,29,8,57,29.0503,0.0002,0.237435019,3.671547194,0.0002,0.0003,21,3,25,0.0685,84079,0.5399,166,0.4548,27.5748,424.4651
R,155718,1323603,17,2,39,16.9665,0.0001,0.190014362,4.284995991,0.0001,0,12,3,31,0.0849,80637,0.5178,172,0.4712,14.2341,310.7601
R,155718,2335770,30,9,61,30.0263,0.0002,0.240445104,3.639716236,0.0002,0.0004,21,3,24,0.0658,84413,0.5421,163,0.4466,28.3193,429.52
R,155718,2725065,35,12,69,35.1242,0.0002,0.254131991,3.503420757,0.0002,0.0005,25,3,22,0.0603,84915,0.5453,169,0.463,36.1819,477.9763
R,155718,1946475,25,4,48,25.023,0.0002,0.224256953,3.819646302,0.0002,-0.0003,18,3,27,0.074,83321,0.5351,175,0.4795,23.2326,388.6695
R,155718,622872,8,0,23,7.9964,0.0001,0.123087708,5.744414063,0.0001,-0.002,5,3,52,0.1425,67752,0.4351,195,0.5342,6.3297,223.6075
R,155718,934308,12,1,32,11.9801,0.0001,0.159088555,4.841960826,0.0001,-0.0003,8,3,39,0.1068,75948,0.4877,175,0.4795,10.2958,266.4378
R,155718,3114360,40,15,71,39.8244,0.0003,0.265988111,3.395518005,0.0003,-0.0002,29,3,21,0.0575,85438,0.5487,163,0.4466,41.3044,518.2991
R,158519,475557,6,0,19,5.9737,0,0.09739054,6.651042087,0,-0.0036,4,3,66,0.1808,59839,0.3775,201,0.5507,5.3645,205.2234
R,158519,1505930,19,3,43,19.0621,0.0001,0.199574039,4.141620097,0.0001,-0.0005,13,3,30,0.0822,82544,0.5207,172,0.4712,17.4997,333.7357
R,158519,3091120,39,14,70,39.2739,0.0002,0.263323336,3.419009248,0.0002,0.0001,29,3,22,0.0603,86930,0.5484,159,0.4356,41.5716,531.7006
R,158519,1030373,13,1,31,13.0081,0.0001,0.165932768,4.704593192,0.0001,-0.0004,9,3,37,0.1014,79048,0.4987,180,0.4932,10.4011,271.3039
R,158519,2140006,27,7,52,27.0093,0.0002,0.23072501,3.745115463,0.0002,0.0016,19,3,25,0.0685,85313,0.5382,157,0.4301,26.6765,403.6186
R,158519,1822968,23,4,47,22.8676,0.0001,0.216510841,3.913941447,0.0001,0.0006,16,3,27,0.074,84288,0.5317,170,0.4658,21.468,378.9732
R,158519,2457044,31,9,60,31.0142,0.0002,0.242971859,3.613532964,0.0002,0.0003,22,3,24,0.0658,86015,0.5426,164,0.4493,29.8242,449.8456
R,158519,871854,11,0,30,11.079,0.0001,0.151123634,5.013777263,0.0001,0.0012,7,3,41,0.1123,75833,0.4784,182,0.4986,9.0135,255.427
R,158519,2932601,37,13,66,36.9032,0.0002,0.258656538,3.461196365,0.0002,-0.0001,27,3,22,0.0603,86887,0.5481,164,0.4493,38.0615,502.4626
R,158519,2853342,36,11,66,36.0464,0.0002,0.25622767,3.483697497,0.0002,-0.0001,26,3,22,0.0603,86535,0.5459,164,0.4493,37.9567,504.0715
R,158519,2298525,29,9,56,29.0869,0.0002,0.237059755,3.675565259,0.0002,-0.0001,21,3,25,0.0685,85577,0.5399,161,0.4411,27.8216,426.0589
R,158519,1347411,17,2,38,16.9967,0.0001,0.189714029,4.289693293,0.0001,-0.0001,12,3,31,0.0849,82181,0.5184,172,0.4712,15.5356,318.9744
R,158519,2377785,30,9,59,29.9535,0.0002,0.240065102,3.643695946,0.0002,0.0015,21,3,24,0.0658,85927,0.5421,161,0.4411,29.8765,441.2001
R,158519,2774082,35,10,63,34.832,0.0002,0.253730342,3.507234036,0.0002,-0.0016,25,3,23,0.063,86487,0.5456,164,0.4493,35.3936,494.4684
R,158519,1981487,25,6,52,24.998,0.0002,0.223902513,3.823838132,0.0002,0.0002,18,3,26,0.0712,85095,0.5368,168,0.4603,23.4787,388.8551
R,158519,634076,8,0,25,8.0104,0.0001,0.122893179,5.750300265,0,-0.0005,5,3,51,0.1397,69310,0.4372,193,0.5288,7.2954,228.9653
R,158519,951114,12,0,29,12.0299,0.0001,0.15883713,4.847181568,0.0001,-0.0002,8,3,39,0.1068,76612,0.4833,181,0.4959,9.523,270.5013
R,158519,3170380,40,15,71,39.9778,0.0003,0.265567741,3.399195536,0.0003,-0.0004,29,3,21,0.0575,87055,0.5492,158,0.4329,41.1319,523.8634
R,158549,475647,6,0,19,5.9993,0,0.097388906,6.651109249,0,-0.001,4,3,64,0.1753,59195,0.3734,212,0.5808,5.0284,202.6458
R,158549,1506215,19,4,42,19.1077,0.0001,0.199570691,4.141668304,0.0001,-0.0017,13,3,30,0.0822,82664,0.5214,172,0.4712,17.7078,344.0187
R,158549,3091705,39,15,69,39.043,0.0002,0.263318919,3.419048544,0.0002,-0.0006,29,3,21,0.0575,86762,0.5472,167,0.4575,39.868,520.9551
R,158549,1030568,13,1,36,12.9404,0.0001,0.165929984,4.704647255,0.0001,-0.0006,9,3,36,0.0986,78454,0.4948,177,0.4849,10.281,277.0406
R,158549,2140411,27,7,55,27.1002,0.0002,0.23072114,3.745158975,0.0002,0.0006,19,3,25,0.0685,85311,0.5381,167,0.4575,24.1435,411.4308
R,158549,1823313,23,5,47,23.1057,0.0001,0.216507209,3.913987016,0.0001,0.0008,16,3,27,0.074,84280,0.5316,168,0.4603,20.6885,379.0747
R,158549,2457509,31,9,58,31.0271,0.0002,0.242967783,3.613574813,0.0002,0.001,22,3,24,0.0658,86038,0.5427,169,0.463,29.5195,444.7517
R,158549,872019,11,0,28,11.0286,0.0001,0.151121099,5.01383414,0.0001,-0.0013,7,3,42,0.1151,74763,0.4715,187,0.5123,8.674,257.6478
R,158549,2933156,37,14,67,37.0671,0.0002,0.258652199,3.461236224,0.0002,-0.0001,27,3,22,0.0603,86564,0.546,174,0.4767,36.909,507.8935
R,158549,2853882,36,13,65,35.8498,0.0002,0.256223371,3.483737654,0.0002,-0.0007,26,3,22,0.0603,86545,0.5459,164,0.4493,36.5128,493.5004
R,158549,2298960,29,7,54,28.9579,0.0002,0.237055778,3.675607898,0.0002,0.0001,21,3,24,0.0658,85584,0.5398,165,0.4521,28.8458,426.0304
R,158549,1347666,17,3,40,16.9925,0.0001,0.189710846,4.289743133,0.0001,0.0003,12,3,31,0.0849,81894,0.5165,174,0.4767,14.5757,313.3974
R,158549,2378235,30,10,56,29.7072,0.0002,0.240061075,3.643738181,0.0002,-0.0003,21,3,24,0.0658,85737,0.5408,167,0.4575,29.4388,449.5775
R,158549,2774607,35,10,64,35.016,0.0002,0.253726086,3.507274504,0.0002,-0.0006,25,3,23,0.063,86440,0.5452,166,0.4548,34.5787,484.5921
R,158549,1981862,25,7,51,25.2106,0.0002,0.223898757,3.823882614,0.0002,0.0002,18,3,26,0.0712,84990,0.536,166,0.4548,23.6882,391.12
R,158549,634196,8,0,24,7.9946,0.0001,0.122891117,5.750362713,0,-0.0001,5,3,51,0.1397,68590,0.4326,197,0.5397,6.8686,225.3581
R,158549,951294,12,0,32,11.9957,0.0001,0.158834465,4.847236964,0.0001,-0.0005,8,3,39,0.1068,77469,0.4886,179,0.4904,10.4603,264.4441
R,158549,3170980,40,15,71,40.2527,0.0003,0.265563286,3.399234565,0.0003,0,29,3,22,0.0603,86883,0.548,155,0.4247,40.2953,537.6326
R,154817,464451,6,0,20,5.998,0,0.097594985,6.642648473,0,-0.0022,4,3,63,0.1726,58687,0.3791,205,0.5616,5.1742,200.7485
R,154817,1470761,19,4,44,19.082,0.0001,0.19999299,4.135598028,0.0001,0.0002,13,3,30,0.0822,81112,0.5239,175,0.4795,16.4019,331.9561
R,154817,3018931,39,14,74,38.9213,0.0003,0.263876112,3.414101153,0.0003,-0.0004,29,3,21,0.0575,84808,0.5478,160,0.4384,40.3361,512.3702
R,154817,1006310,13,1,32,13.0107,0.0001,0.166281097,4.697838991,0.0001,0.001,9,3,37,0.1014,76972,0.4972,180,0.4932,10.8111,269.4333
R,154817,2090029,27,8,54,26.9556,0.0002,0.231209354,3.739680415,0.0002,0.0003,19,3,26,0.0712,82766,0.5346,170,0.4658,26.0977,400.6508
R,154817,1780395,23,5,47,23.0418,0.0001,0.216965345,3.908249232,0.0002,-0.0003,16,3,27,0.074,82500,0.5329,170,0.4658,21.4269,370.9016
R,154817,2399663,31,9,56,30.9827,0.0002,0.243481912,3.608305762,0.0002,0.0008,22,3,24,0.0658,83962,0.5423,168,0.4603,29.6435,436.414
R,154817,851493,11,0,29,10.9974,0.0001,0.151440876,5.006671194,0.0001,-0.0004,7,3,40,0.1096,73546,0.4751,185,0.5068,9.2562,248.8972
R,154817,2864114,37,12,64,37.0854,0.0002,0.259199516,3.45621787,0.0002,-0.0006,27,3,22,0.0603,84649,0.5468,163,0.4466,38.0078,497.3378
R,154817,2786706,36,13,65,36.1647,0.0002,0.25676555,3.478681718,0.0002,-0.0002,26,3,22,0.0603,84323,0.5447,169,0.463,36.1283,483.7444
R,154817,2244846,29,8,60,28.9758,0.0002,0.237557397,3.670239264,0.0002,0,21,3,24,0.0658,83783,0.5412,165,0.4521,27.7474,415.1228
R,154817,1315944,17,3,38,16.9543,0.0001,0.190112281,4.283467154,0.0001,-0.0005,12,3,32,0.0877,80081,0.5173,170,0.4658,14.4949,308.965
R,154817,2322255,30,9,56,30.106,0.0002,0.240569054,3.638420523,0.0002,0.0004,21,3,24,0.0658,83795,0.5413,162,0.4438,28.5958,425.1901
R,154817,2709297,35,11,67,34.8916,0.0002,0.254262979,3.502179467,0.0002,-0.0004,25,3,22,0.0603,84548,0.5461,163,0.4466,33.2637,474.5616
R,154817,1935212,25,6,53,24.9275,0.0002,0.224372535,3.818281838,0.0002,0.002,18,3,26,0.0712,82450,0.5326,174,0.4767,23.1371,386.6167
R,154817,619268,8,0,24,7.9674,0.0001,0.12315116,5.742496887,0.0001,-0.0011,5,3,50,0.137,67363,0.4351,194,0.5315,6.4027,226.5504
R,154817,928902,12,0,31,12.1208,0.0001,0.159170565,4.840260676,0.0001,-0.0001,8,3,39,0.1068,74490,0.4811,181,0.4959,9.6095,264.0839
R,154817,3096340,40,14,74,40.1169,0.0003,0.266125228,3.394320731,0.0003,-0.0003,29,3,22,0.0603,84825,0.5479,163,0.4466,41.2528,524.2576
R,158217,474651,6,0,19,6.0002,0,0.097407007,6.650365236,0,-0.0024,4,3,63,0.1726,59694,0.3773,209,0.5726,5.7697,204.085
R,158217,1503061,19,3,41,18.9345,0.0001,0.199607782,4.141134281,0.0001,-0.0007,13,3,30,0.0822,82998,0.5246,172,0.4712,17.2067,341.7441
R,158217,3085231,39,15,70,38.711,0.0002,0.263367858,3.418613251,0.0002,0.0003,29,3,22,0.0603,86748,0.5483,158,0.4329,39.4519,524.8434
R,158217,1028410,13,1,34,12.9886,0.0001,0.165960823,4.704048367,0.0001,0,9,3,37,0.1014,78224,0.4944,172,0.4712,11.29,283.3822
R,158217,2135929,27,7,52,27.1782,0.0002,0.23076402,3.744676974,0.0002,-0.0004,19,3,25,0.0685,85044,0.5375,167,0.4575,25.6528,414.5413
R,158217,1819495,23,6,48,23.0425,0.0001,0.216547448,3.913482224,0.0001,-0.0002,16,3,27,0.074,84058,0.5313,169,0.463,23.2492,373.5809
R,158217,2452363,31,9,57,30.8198,0.0002,0.24301294,3.613111234,0.0002,0.0005,22,3,24,0.0658,85815,0.5424,163,0.4466,31.1415,454.3084
R,158217,870193,11,0,28,11.0743,0.0001,0.151149186,5.013204085,0.0001,-0.0002,7,3,41,0.1123,74570,0.4713,180,0.4932,9.1686,256.5634
R,158217,2927014,37,13,65,37.0685,0.0002,0.258700271,3.46079469,0.0002,0.0001,27,3,22,0.0603,86574,0.5472,162,0.4438,37.0915,517.9783
R,158217,2847906,36,13,71,35.821,0.0002,0.256270992,3.483292815,0.0002,-0.0003,26,3,22,0.0603,86330,0.5456,167,0.4575,37.8404,501.7467
R,158217,2294146,29,10,53,28.9548,0.0002,0.237099836,3.675135563,0.0002,0.0005,21,3,25,0.0685,85434,0.54,167,0.4575,28.4416,436.182
R,158217,1344844,17,2,38,16.9571,0.0001,0.189746105,4.289191028,0.0001,0.0006,12,3,31,0.0849,80383,0.5081,178,0.4877,15.0497,323.5357
R,158217,2373255,30,9,55,30.0832,0.0002,0.240105692,3.643270328,0.0002,0.0008,21,3,24,0.0658,85551,0.5407,168,0.4603,30.1298,439.5993
R,158217,2768797,35,14,65,34.9579,0.0002,0.253773242,3.506826227,0.0002,-0.0001,25,3,22,0.0603,86096,0.5442,164,0.4493,34.9265,490.0217
R,158217,1977712,25,7,52,24.984,0.0002,0.22394037,3.823389867,0.0002,0.0003,18,3,26,0.0712,84437,0.5337,160,0.4384,23.4517,397.836
R,158217,632868,8,0,24,7.9898,0.0001,0.122913957,5.749670918,0.0001,-0.0019,5,3,52,0.1425,67901,0.4292,187,0.5123,6.8172,229.5507
R,158217,949302,12,1,30,12.0158,0.0001,0.158863985,4.84662331,0.0001,0.0003,8,3,38,0.1041,77636,0.4907,189,0.5178,9.5689,261.1061
R,158217,3164340,40,15,74,39.9964,0.0003,0.265612643,3.398802223,0.0003,-0.0003,29,3,22,0.0603,86777,0.5485,161,0.4411,40.0109,532.276
R,153058,459174,6,0,21,5.9859,0,0.097694154,6.638584848,0,-0.001,4,3,63,0.1726,56809,0.3712,203,0.5562,5.3186,197.5512
R,153058,1454051,19,4,42,18.9535,0.0001,0.200196239,4.132684072,0.0001,-0.0005,13,3,30,0.0822,80192,0.5239,166,0.4548,15.7313,325.7277
R,153058,2984631,39,15,68,38.8261,0.0003,0.264144259,3.411726929,0.0003,-0.0003,29,3,22,0.0603,83890,0.5481,164,0.4493,39.685,511.0864
R,153058,994877,13,1,32,12.9606,0.0001,0.166450105,4.694569887,0.0001,0.0006,9,3,38,0.1041,75472,0.4931,181,0.4959,10.9586,271.1318
R,153058,2066283,27,9,55,27.0583,0.0002,0.231444314,3.737050952,0.0002,-0.0005,19,3,25,0.0685,82552,0.5394,161,0.4411,24.7835,401.3953
R,153058,1760167,23,5,47,23.0181,0.0002,0.217185836,3.90549516,0.0002,-0.0003,16,3,27,0.074,81545,0.5328,166,0.4548,20.9543,364.8453
R,153058,2372399,31,8,57,30.9273,0.0002,0.24372934,3.605776987,0.0002,0.0001,22,3,23,0.063,83035,0.5425,165,0.4521,29.3702,442.6095
R,153058,841819,11,0,29,10.9992,0.0001,0.151594812,5.00323122,0.0001,-0.0016,7,3,42,0.1151,72747,0.4753,175,0.4795,9.3756,244.2304
R,153058,2831573,37,13,72,37.0419,0.0002,0.259462913,3.453809552,0.0002,0.001,27,3,22,0.0603,83815,0.5476,166,0.4548,34.8253,495.9146
R,153058,2755044,36,11,66,35.9631,0.0002,0.257026457,3.476255495,0.0002,0.001,26,3,22,0.0603,83807,0.5476,162,0.4438,36.1227,485.4594
R,153058,2219341,29,7,55,29.1018,0.0002,0.237798806,3.667662633,0.0002,-0.0002,21,3,25,0.0685,82790,0.5409,166,0.4548,28.6883,419.3216
R,153058,1300993,17,3,40,16.9532,0.0001,0.190305494,4.280454248,0.0001,-0.0005,12,3,32,0.0877,78193,0.5109,164,0.4493,14.6644,308.0306
R,153058,2295870,30,10,59,30.0388,0.0002,0.240813504,3.635868591,0.0002,-0.0008,21,3,24,0.0658,82901,0.5416,167,0.4575,28.5239,421.3276
R,153058,2678515,35,11,63,34.8175,0.0002,0.254521361,3.499734308,0.0002,-0.0001,25,3,23,0.063,83441,0.5452,162,0.4438,35.2319,478.759
R,153058,1913225,25,7,52,25.0223,0.0002,0.22460055,3.815593629,0.0002,0.0005,18,3,26,0.0712,81995,0.5357,174,0.4767,23.0645,381.3696
R,153058,612232,8,0,24,7.9825,0.0001,0.123276297,5.738719899,0.0001,-0.0031,5,3,52,0.1425,63082,0.4121,192,0.526,5.9802,220.6916
R,153058,918348,12,0,29,11.9744,0.0001,0.159332303,4.836911645,0.0001,-0.0006,8,3,38,0.1041,74456,0.4865,174,0.4767,10.077,260.0734
R,153058,3061160,40,16,71,40.2308,0.0003,0.266395647,3.391962753,0.0003,0.0002,29,3,21,0.0575,83889,0.5481,161,0.4411,41.6707,516.3596
R,156847,470541,6,0,20,5.9959,0,0.097482173,6.647277331,0,0.0001,4,3,65,0.1781,57569,0.367,213,0.5836,5.5512,207.3333
R,156847,1490046,19,4,42,18.8727,0.0001,0.199761815,4.138918365,0.0001,0.001,13,3,30,0.0822,82062,0.5232,166,0.4548,16.8128,333.2893
R,156847,3058516,39,12,69,38.8234,0.0002,0.263571093,3.416807124,0.0002,0.0005,29,3,22,0.0603,85881,0.5475,160,0.4384,40.7077,521.2758
R,156847,1019505,13,1,34,12.9831,0.0001,0.166088891,4.701563174,0.0001,0,9,3,37,0.1014,77784,0.4959,177,0.4849,11.243,280.7961
R,156847,2117434,27,7,52,27.0083,0.0002,0.230942095,3.742676991,0.0002,-0.0001,19,3,25,0.0685,84619,0.5395,175,0.4795,27.1027,414.4859
R,156847,1803740,23,5,47,23.0301,0.0001,0.216714552,3.91138764,0.0002,-0.0003,16,3,27,0.074,83399,0.5317,167,0.4575,22.671,371.2793
R,156847,2431128,31,9,60,31.2184,0.0002,0.243200467,3.611187712,0.0002,0.0003,22,3,24,0.0658,85188,0.5431,162,0.4438,30.6815,443.0081
R,156847,862658,11,0,28,10.9817,0.0001,0.151265823,5.010589493,0.0001,-0.0009,7,3,41,0.1123,74106,0.4725,182,0.4986,9.4823,251.4616
R,156847,2901669,37,12,68,36.725,0.0002,0.258899903,3.458962663,0.0002,-0.0014,27,3,22,0.0603,85394,0.5444,162,0.4438,38.2246,504.8736
R,156847,2823246,36,12,68,36.0664,0.0002,0.25646875,3.481447072,0.0002,0.0005,26,3,23,0.063,85694,0.5464,160,0.4384,38.105,480.5566
R,156847,2274281,29,7,55,28.9691,0.0002,0.237282801,3.673175697,0.0002,0.0002,21,3,25,0.0685,84781,0.5405,169,0.463,28.0921,435.7815
R,156847,1333199,17,2,39,16.9391,0.0001,0.189892527,4.28690005,0.0001,-0.0001,12,3,32,0.0877,81142,0.5173,173,0.474,15.3622,308.8905
R,156847,2352705,30,9,57,30.1601,0.0002,0.240290976,3.641329066,0.0002,0.0002,21,3,24,0.0658,85074,0.5424,168,0.4603,29.9359,434.22
R,156847,2744822,35,10,69,34.9347,0.0002,0.253969073,3.504966213,0.0002,-0.0001,25,3,22,0.0603,85511,0.5452,167,0.4575,35.8993,478.3278
R,156847,1960587,25,5,49,24.8603,0.0002,0.224113179,3.821345282,0.0002,0.0009,18,3,26,0.0712,84023,0.5357,167,0.4575,24.6054,394.3184
R,156847,627388,8,0,22,8.0102,0.0001,0.123008807,5.746799941,0.0001,0.0004,5,3,51,0.1397,68575,0.4372,188,0.5151,6.7595,222.8149
R,156847,941082,12,0,31,11.9655,0.0001,0.158986577,4.844076815,0.0001,0.0016,8,3,39,0.1068,76623,0.4885,186,0.5096,9.7115,263.2577
R,156847,3136940,40,16,73,39.8286,0.0003,0.26581761,3.397008343,0.0003,0.0008,29,3,21,0.0575,85982,0.5482,166,0.4548,40.338,527.1652
R,154749,464247,6,0,19,6.0421,0,0.097598794,6.642492298,0,-0.0005,4,3,64,0.1753,58081,0.3753,203,0.5562,5.4165,205.6114
R,154749,1470115,19,4,41,19.0338,0.0001,0.200000795,4.13548603,0.0001,0.0006,13,3,30,0.0822,80680,0.5214,175,0.4795,16.0265,324.7739
R,154749,3017605,39,14,69,39.2751,0.0003,0.26388641,3.414009886,0.0002,-0.0005,29,3,21,0.0575,84959,0.549,164,0.4493,39.2885,514.8899
R,154749,1005868,13,1,34,13.0086,0.0001,0.166287587,4.697713364,0.0001,0.0005,9,3,37,0.1014,76888,0.4969,176,0.4822,11.0208,265.2244
R,154749,2089111,27,7,56,27.2408,0.0002,0.231218378,3.739579343,0.0002,0,19,3,25,0.0685,83401,0.5389,165,0.4521,25.4097,399.7077
R,154749,1779613,23,6,48,23.0232,0.0001,0.216973813,3.908143374,0.0001,0.0003,16,3,27,0.074,82471,0.5329,171,0.4685,21.2079,359.3983
R,154749,2398609,31,10,60,31.0415,0.0002,0.243491415,3.608208557,0.0002,0,22,3,24,0.0658,84108,0.5435,159,0.4356,29.1444,442.6102
R,154749,851119,11,1,27,10.9722,0.0001,0.151446786,5.006539015,0.0001,0.0003,7,3,41,0.1123,73351,0.474,186,0.5096,9.4545,252.2425
R,154749,2862856,37,14,64,37.2173,0.0002,0.259209632,3.456125292,0.0002,0,27,3,22,0.0603,84699,0.5473,160,0.4384,35.481,491.3782
R,154749,2785482,36,11,65,35.8889,0.0002,0.256775571,3.478588447,0.0002,-0.001,26,3,23,0.063,84529,0.5462,159,0.4356,36.0569,482.4317
R,154749,2243860,29,8,56,29.0127,0.0002,0.237566668,3.670140221,0.0002,0.0003,21,3,24,0.0658,83336,0.5385,164,0.4493,29.2926,419.9896
R,154749,1315366,17,3,38,16.9089,0.0001,0.190119701,4.283351358,0.0001,0.0009,12,3,32,0.0877,79839,0.5159,168,0.4603,16.0872,305.6475
R,154749,2321235,30,9,56,29.8279,0.0002,0.240578443,3.638322421,0.0002,0.0014,21,3,24,0.0658,84047,0.5431,165,0.4521,28.0268,424.8125
R,154749,2708107,35,13,65,34.9044,0.0002,0.254272903,3.502085475,0.0002,-0.0006,25,3,23,0.063,84450,0.5457,163,0.4466,34.6274,448.5543
R,154749,1934362,25,6,50,24.8628,0.0002,0.224381292,3.818178509,0.0002,0.0014,18,3,26,0.0712,82888,0.5356,166,0.4548,21.282,341.9856
R,154749,618996,8,0,25,8.0222,0.0001,0.123155966,5.742351718,0.0001,0.0008,5,3,52,0.1425,66398,0.4291,190,0.5205,5.8774,192.8901
R,154749,928494,12,1,30,11.9262,0.0001,0.159176777,4.840131945,0.0001,-0.0015,8,3,38,0.1041,75173,0.4858,182,0.4986,9.232,231.6283
R,154749,3094980,40,17,71,39.8526,0.0003,0.266135615,3.394230083,0.0003,0.0004,29,3,22,0.0603,84757,0.5477,161,0.4411,37.4879,468.3069
R,155106,465318,6,0,20,5.9805,0,0.097578819,6.643311401,0,-0.0003,4,3,66,0.1808,54250,0.3498,212,0.5808,5.1857,181.8664
R,155106,1473507,19,3,41,18.9832,0.0001,0.199959891,4.13607302,0.0001,-0.0004,13,3,30,0.0822,81169,0.5233,168,0.4603,14.5457,293.5471
R,155106,3024567,39,13,70,38.9608,0.0003,0.263832416,3.414488454,0.0003,0.0006,29,3,22,0.0603,85075,0.5485,162,0.4438,36.9915,459.3212
R,155106,1008189,13,1,32,12.9041,0.0001,0.166253597,4.698371414,0.0001,0.0006,9,3,36,0.0986,76821,0.4953,172,0.4712,9.1883,242.8205
R,155106,2093931,27,6,60,27.1477,0.0002,0.231171076,3.740109229,0.0002,-0.0012,19,3,25,0.0685,83386,0.5376,167,0.4575,23.4474,361.224
R,155106,1783719,23,5,52,23.0792,0.0001,0.216929431,3.908698287,0.0002,-0.0012,16,4,27,0.074,82688,0.5331,171,0.4685,19.5468,327.6178
R,155106,2404143,31,8,58,30.9727,0.0002,0.243441598,3.608718207,0.0002,-0.0015,22,3,24,0.0658,84123,0.5424,164,0.4493,26.4753,397.8199
R,155106,853083,11,0,26,11.0474,0.0001,0.151415842,5.007231117,0.0001,-0.0018,7,3,41,0.1123,74630,0.4812,190,0.5205,7.6546,222.3339
R,155106,2869461,37,15,67,37.136,0.0002,0.259156596,3.456610719,0.0002,-0.0011,27,3,22,0.0603,84928,0.5475,163,0.4466,33.9876,449.3755
R,155106,2791908,36,13,67,36.0947,0.0002,0.256723017,3.479077654,0.0002,-0.0005,26,3,22,0.0603,84883,0.5473,160,0.4384,33.6064,430.1206
R,155106,2249037,29,10,56,28.9399,0.0002,0.237518066,3.670659491,0.0002,0.0007,21,3,24,0.0658,83805,0.5403,168,0.4603,25.493,377.557
R,155106,1318401,17,2,38,16.9381,0.0001,0.190080823,4.283958176,0.0001,0.0006,12,3,31,0.0849,79780,0.5144,179,0.4904,13.4256,273.989
R,155106,2326590,30,9,57,29.7583,0.0002,0.240529204,3.638836966,0.0002,0.0018,21,3,24,0.0658,83927,0.5411,164,0.4493,26.9376,388.3396
R,155106,2714355,35,12,64,35.0599,0.0002,0.254220878,3.502578312,0.0002,0.0003,25,3,23,0.063,84566,0.5452,159,0.4356,32.5664,409.245
R,155106,1938825,25,6,49,24.8901,0.0002,0.224335391,3.818720196,0.0002,0.0008,18,3,26,0.0712,83173,0.5362,167,0.4575,19.6132,309.0145
R,155106,620424,8,0,24,7.9964,0.0001,0.12313076,5.743113109,0.0001,0.0006,5,3,51,0.1397,67658,0.4362,196,0.537,5.486,174.4346
R,155106,930636,12,0,30,12.0367,0.0001,0.159144198,4.840807126,0.0001,-0.0013,8,3,39,0.1068,75073,0.484,171,0.4685,8.0664,201.9931
R,155106,3102120,40,15,70,40.2343,0.0003,0.266081145,3.394705533,0.0003,-0.0006,29,3,21,0.0575,84802,0.5467,164,0.4493,33.3989,403.4421
R,155325,465975,6,0,19,5.993,0,0.097566591,6.64381288,0,0.0006,4,3,63,0.1726,56464,0.3635,205,0.5616,4.3129,157.1396
R,155325,1475587,19,4,41,18.9157,0.0001,0.199934805,4.136433115,0.0001,-0.0001,13,3,30,0.0822,81646,0.5256,167,0.4575,13.9079,251.4336
R,155325,3028837,39,14,68,39.1442,0.0003,0.263799342,3.414781685,0.0003,-0.0007,29,3,22,0.0603,85226,0.5487,163,0.4466,32.2354,397.2206
R,155325,1009612,13,1,32,13.0299,0.0001,0.166232721,4.698775689,0.0001,0.0009,9,3,36,0.0986,77563,0.4994,178,0.4877,8.4608,209.6083
R,155325,2096887,27,8,53,26.9601,0.0002,0.231142088,3.740434051,0.0002,-0.0011,19,3,25,0.0685,83743,0.5391,167,0.4575,21.323,306.1607
R,155325,1786237,23,6,47,22.995,0.0001,0.216902223,3.909038549,0.0002,0.0009,16,3,27,0.074,82564,0.5316,170,0.4658,16.6579,270.7173
R,155325,2407537,31,10,58,30.9412,0.0002,0.243411075,3.609030562,0.0002,-0.0007,22,3,24,0.0658,84378,0.5432,158,0.4329,23.8346,338.2595
R,155325,854287,11,0,28,10.9702,0.0001,0.151396817,5.00765674,0.0001,-0.0004,7,3,41,0.1123,73735,0.4747,183,0.5014,7.1602,193.4172
R,155325,2873512,37,15,65,36.874,0.0002,0.259124107,3.456908168,0.0002,-0.0003,27,3,23,0.063,84726,0.5455,161,0.4411,30.6839,382.1906
R,155325,2795850,36,13,64,35.8883,0.0002,0.256690849,3.479377188,0.0002,-0.0009,26,3,22,0.0603,84900,0.5466,164,0.4493,29.682,378.0679
R,155325,2252212,29,9,56,29.1072,0.0002,0.237488284,3.670977771,0.0002,-0.0006,21,3,24,0.0658,84037,0.541,160,0.4384,22.5765,325.2802
R,155325,1320262,17,1,37,16.96,0.0001,0.190056971,4.284330561,0.0001,-0.0007,12,3,32,0.0877,80180,0.5162,174,0.4767,11.6881,236.5397
R,155325,2329875,30,9,57,30.1741,0.0002,0.240499065,3.639152013,0.0002,-0.0012,21,3,24,0.0658,84183,0.542,168,0.4603,24.0662,331.7887
